,Genome,Rank,Count,Hamming_distance,Match
2776,G001312805,Phylum,100,3,False
2777,G001312805,Class,99,0,False
2778,G001312805,Phylum,97,4,False
2779,G001312805,Order,84,4,True
2780,G001312805,Phylum,84,1,False
2781,G001312805,Family,75,3,True
2782,G001312805,Class,69,5,True
2783,G001312805,Class,68,1,True
2784,G001312805,Class,54,4,True
2785,G001312805,Class,44,3,True
2786,G001312805,Class,40,2,True
2787,G001312805,Family,33,0,False
2788,G001312805,Order,32,5,True
2789,G001312805,Family,30,4,True
2790,G001312805,Species,24,0,False
2791,G001312805,Family,15,5,True
2792,G001312805,Order,15,0,False
2793,G001312805,Genus,10,0,False
2794,G001312805,Phylum,9,0,False
2795,G001312805,Kingdom,1,5,False
2796,G001312805,Kingdom,1,2,False
2797,G001312805,Genus,1,1,True
2798,G002839435,Species,39765,5,False
2799,G002839435,Species,20088,4,False
2800,G002839435,Species,12798,3,False
2801,G002839435,Species,7275,2,False
2802,G002839435,Species,2712,1,False
2803,G002839435,Genus,1566,5,False
2804,G002839435,Genus,930,4,False
2805,G002839435,Kingdom,725,5,True
2806,G002839435,Genus,689,3,False
2807,G002839435,Species,539,0,False
2808,G002839435,Kingdom,480,4,True
2809,G002839435,Phylum,452,5,False
2810,G002839435,Genus,448,2,False
2811,G002839435,Kingdom,446,3,True
2812,G002839435,Kingdom,433,2,True
2813,G002839435,Family,336,5,False
2814,G002839435,Kingdom,333,1,True
2815,G002839435,Phylum,315,4,False
2816,G002839435,Phylum,297,3,False
2817,G002839435,Family,295,4,False
2818,G002839435,Class,283,4,False
2819,G002839435,Order,281,5,False
2820,G002839435,Class,280,5,False
2821,G002839435,Class,261,3,False
2822,G002839435,Genus,251,1,False
2823,G002839435,Family,235,3,False
2824,G002839435,Class,225,2,False
2825,G002839435,Phylum,216,2,False
2826,G002839435,Order,193,3,False
2827,G002839435,Order,190,4,False
2828,G002839435,Class,152,1,False
2829,G002839435,Family,140,2,False
2830,G002839435,Order,138,2,False
2831,G002839435,Phylum,134,1,False
2832,G002839435,Kingdom,114,0,True
2833,G002839435,Order,79,1,False
2834,G002839435,Family,69,1,False
2835,G002839435,Genus,52,0,False
2836,G002839435,Phylum,46,0,False
2837,G002839435,Class,39,0,False
2838,G002839435,Family,12,0,False
2839,G002839435,Order,12,0,False
2840,G002839435,Kingdom,1,5,False
2841,G008086245,Species,91977,5,False
2842,G008086245,Species,36764,4,False
2843,G008086245,Species,19425,3,False
2844,G008086245,Species,9896,2,False
2845,G008086245,Genus,4079,5,False
2846,G008086245,Species,3946,1,False
2847,G008086245,Kingdom,2578,5,True
2848,G008086245,Genus,1851,4,False
2849,G008086245,Kingdom,1247,4,True
2850,G008086245,Species,1228,0,False
2851,G008086245,Genus,1176,3,False
2852,G008086245,Phylum,931,5,False
2853,G008086245,Genus,903,2,False
2854,G008086245,Kingdom,859,3,True
2855,G008086245,Kingdom,740,2,True
2856,G008086245,Kingdom,700,1,True
2857,G008086245,Kingdom,665,0,True
2858,G008086245,Family,606,5,False
2859,G008086245,Class,486,5,False
2860,G008086245,Phylum,457,4,False
2861,G008086245,Order,452,5,False
2862,G008086245,Genus,448,1,False
2863,G008086245,Family,372,3,False
2864,G008086245,Phylum,335,3,False
2865,G008086245,Family,311,4,False
2866,G008086245,Phylum,290,2,False
2867,G008086245,Class,276,3,False
2868,G008086245,Class,273,4,False
2869,G008086245,Order,272,4,False
2870,G008086245,Family,256,2,False
2871,G008086245,Family,232,1,False
2872,G008086245,Phylum,226,1,False
2873,G008086245,Order,223,3,False
2874,G008086245,Order,191,2,False
2875,G008086245,Class,189,1,False
2876,G008086245,Class,183,2,False
2877,G008086245,Family,155,0,False
2878,G008086245,Order,133,1,False
2879,G008086245,Genus,117,0,False
2880,G008086245,Class,95,0,False
2881,G008086245,Phylum,63,0,False
2882,G008086245,Order,22,0,False
2883,G008086245,Kingdom,2,3,False
2884,G002238585,Species,43871,5,False
2885,G002238585,Species,27965,4,False
2886,G002238585,Species,21155,3,False
2887,G002238585,Species,13174,2,False
2888,G002238585,Species,5331,1,False
2889,G002238585,Genus,1530,5,False
2890,G002238585,Genus,1217,4,False
2891,G002238585,Genus,1142,3,False
2892,G002238585,Species,1048,0,False
2893,G002238585,Genus,959,2,False
2894,G002238585,Class,612,1,True
2895,G002238585,Class,565,2,True
2896,G002238585,Kingdom,557,1,True
2897,G002238585,Genus,538,1,False
2898,G002238585,Kingdom,471,5,True
2899,G002238585,Kingdom,464,4,True
2900,G002238585,Kingdom,460,2,True
2901,G002238585,Family,457,4,False
2902,G002238585,Family,441,3,False
2903,G002238585,Family,439,5,False
2904,G002238585,Kingdom,434,0,True
2905,G002238585,Phylum,433,1,True
2906,G002238585,Class,426,3,True
2907,G002238585,Family,413,2,False
2908,G002238585,Phylum,402,2,True
2909,G002238585,Kingdom,367,3,True
2910,G002238585,Class,348,0,True
2911,G002238585,Phylum,336,3,True
2912,G002238585,Family,295,1,False
2913,G002238585,Class,277,4,True
2914,G002238585,Phylum,259,0,True
2915,G002238585,Order,255,5,False
2916,G002238585,Order,246,3,False
2917,G002238585,Class,228,5,False
2918,G002238585,Class,217,3,False
2919,G002238585,Class,215,4,False
2920,G002238585,Phylum,213,4,True
2921,G002238585,Phylum,209,5,False
2922,G002238585,Order,193,4,False
2923,G002238585,Order,190,2,False
2924,G002238585,Class,186,2,False
2925,G002238585,Class,172,1,False
2926,G002238585,Class,169,5,True
2927,G002238585,Genus,167,0,False
2928,G002238585,Order,146,1,False
2929,G002238585,Family,134,0,False
2930,G002238585,Phylum,114,5,True
2931,G002238585,Phylum,106,4,False
2932,G002238585,Phylum,77,2,False
2933,G002238585,Class,77,0,False
2934,G002238585,Phylum,71,3,False
2935,G002238585,Phylum,62,1,False
2936,G002238585,Order,40,0,False
2937,G002238585,Order,24,0,True
2938,G002238585,Order,21,2,True
2939,G002238585,Order,21,1,True
2940,G002238585,Order,18,3,True
2941,G002238585,Phylum,8,0,False
2942,G002238585,Order,7,4,True
2943,G002238585,Order,5,5,True
2944,G002238585,Kingdom,2,5,False
2945,G002238585,Kingdom,2,3,False
2946,G002238585,Kingdom,1,2,False
2947,G002748455,Species,76362,5,False
2948,G002748455,Species,44700,4,False
2949,G002748455,Species,32286,3,False
2950,G002748455,Species,19840,2,False
2951,G002748455,Species,7913,1,False
2952,G002748455,Genus,3038,5,False
2953,G002748455,Genus,2234,4,False
2954,G002748455,Genus,2158,3,False
2955,G002748455,Class,1829,3,False
2956,G002748455,Class,1788,2,False
2957,G002748455,Genus,1640,2,False
2958,G002748455,Class,1451,1,False
2959,G002748455,Species,1377,0,False
2960,G002748455,Class,1349,4,False
2961,G002748455,Kingdom,1300,1,True
2962,G002748455,Kingdom,1269,2,True
2963,G002748455,Kingdom,1071,3,True
2964,G002748455,Class,1069,5,False
2965,G002748455,Family,987,3,False
2966,G002748455,Kingdom,938,4,True
2967,G002748455,Family,925,2,False
2968,G002748455,Kingdom,868,0,True
2969,G002748455,Genus,861,1,False
2970,G002748455,Family,844,4,False
2971,G002748455,Kingdom,827,5,True
2972,G002748455,Species,825,3,True
2973,G002748455,Family,822,5,False
2974,G002748455,Species,708,4,True
2975,G002748455,Species,664,2,True
2976,G002748455,Species,621,5,True
2977,G002748455,Order,594,2,False
2978,G002748455,Order,581,3,False
2979,G002748455,Family,549,1,False
2980,G002748455,Order,510,5,False
2981,G002748455,Order,502,4,False
2982,G002748455,Phylum,453,5,False
2983,G002748455,Phylum,444,3,False
2984,G002748455,Class,431,0,False
2985,G002748455,Phylum,394,4,False
2986,G002748455,Phylum,384,2,False
2987,G002748455,Order,383,1,False
2988,G002748455,Species,322,1,True
2989,G002748455,Phylum,254,1,False
2990,G002748455,Phylum,252,2,True
2991,G002748455,Genus,251,0,True
2992,G002748455,Genus,207,0,False
2993,G002748455,Genus,191,1,True
2994,G002748455,Family,180,0,False
2995,G002748455,Genus,174,2,True
2996,G002748455,Phylum,122,0,True
2997,G002748455,Phylum,108,3,True
2998,G002748455,Phylum,107,1,True
2999,G002748455,Genus,91,3,True
3000,G002748455,Order,88,0,False
3001,G002748455,Species,82,0,True
3002,G002748455,Genus,59,4,True
3003,G002748455,Phylum,55,0,False
3004,G002748455,Phylum,39,4,True
3005,G002748455,Phylum,36,5,True
3006,G002748455,Order,21,1,True
3007,G002748455,Order,16,0,True
3008,G002748455,Order,10,2,True
3009,G002748455,Genus,7,5,True
3010,G002748455,Order,6,4,True
3011,G002748455,Class,5,2,True
3012,G002748455,Kingdom,3,2,False
3013,G002748455,Order,1,3,True
3014,G902566065,Species,33698,5,False
3015,G902566065,Species,19533,4,False
3016,G902566065,Species,12452,3,False
3017,G902566065,Species,6481,2,False
3018,G902566065,Species,2164,1,False
3019,G902566065,Genus,1338,5,False
3020,G902566065,Genus,907,4,False
3021,G902566065,Genus,690,3,False
3022,G902566065,Kingdom,648,5,True
3023,G902566065,Genus,444,2,False
3024,G902566065,Kingdom,414,4,True
3025,G902566065,Kingdom,395,3,True
3026,G902566065,Species,380,0,False
3027,G902566065,Kingdom,363,2,True
3028,G902566065,Kingdom,339,1,True
3029,G902566065,Family,309,5,False
3030,G902566065,Phylum,290,5,False
3031,G902566065,Phylum,276,4,False
3032,G902566065,Class,243,5,False
3033,G902566065,Family,241,3,False
3034,G902566065,Class,241,3,False
3035,G902566065,Kingdom,241,0,True
3036,G902566065,Family,239,0,False
3037,G902566065,Genus,236,1,False
3038,G902566065,Order,233,5,False
3039,G902566065,Family,228,4,False
3040,G902566065,Class,220,4,False
3041,G902566065,Family,214,2,False
3042,G902566065,Order,197,4,False
3043,G902566065,Phylum,183,3,False
3044,G902566065,Family,172,1,False
3045,G902566065,Phylum,156,2,False
3046,G902566065,Order,148,3,False
3047,G902566065,Genus,121,0,False
3048,G902566065,Order,119,2,False
3049,G902566065,Class,115,2,False
3050,G902566065,Class,111,1,False
3051,G902566065,Phylum,91,1,False
3052,G902566065,Order,86,1,False
3053,G902566065,Phylum,61,0,False
3054,G902566065,Order,59,0,False
3055,G902566065,Class,34,0,False
3056,G902566065,Phylum,16,5,True
3057,G902566065,Phylum,10,4,True
3058,G902566065,Class,8,1,True
3059,G902566065,Phylum,7,3,True
3060,G902566065,Class,5,0,True
3061,G902566065,Kingdom,2,5,False
3062,G902566065,Class,2,2,True
3063,G902566065,Kingdom,1,1,False
3064,G902566065,Phylum,1,0,True
3065,G000308255,Phylum,1187713,0,True
3066,G000308255,Phylum,52685,1,True
3067,G000308255,Species,45855,5,False
3068,G000308255,Species,27382,4,False
3069,G000308255,Species,26762,1,False
3070,G000308255,Species,24366,2,False
3071,G000308255,Species,24065,3,False
3072,G000308255,Family,9292,0,True
3073,G000308255,Species,9051,0,True
3074,G000308255,Family,7262,1,True
3075,G000308255,Kingdom,4544,0,True
3076,G000308255,Phylum,4023,2,True
3077,G000308255,Family,2395,2,True
3078,G000308255,Genus,2150,5,False
3079,G000308255,Genus,1868,1,False
3080,G000308255,Kingdom,1442,1,True
3081,G000308255,Genus,1345,4,False
3082,G000308255,Genus,1323,2,False
3083,G000308255,Phylum,1284,3,True
3084,G000308255,Genus,1245,3,False
3085,G000308255,Genus,1133,1,True
3086,G000308255,Kingdom,903,5,True
3087,G000308255,Genus,837,0,True
3088,G000308255,Species,796,1,True
3089,G000308255,Family,738,3,True
3090,G000308255,Kingdom,676,2,True
3091,G000308255,Genus,640,2,True
3092,G000308255,Phylum,598,4,True
3093,G000308255,Species,538,0,False
3094,G000308255,Kingdom,533,4,True
3095,G000308255,Genus,485,0,False
3096,G000308255,Order,463,1,False
3097,G000308255,Kingdom,432,3,True
3098,G000308255,Family,424,1,False
3099,G000308255,Order,372,2,False
3100,G000308255,Family,365,2,False
3101,G000308255,Family,360,5,False
3102,G000308255,Family,354,3,False
3103,G000308255,Phylum,353,5,True
3104,G000308255,Family,319,4,False
3105,G000308255,Order,304,4,False
3106,G000308255,Order,299,3,False
3107,G000308255,Genus,295,3,True
3108,G000308255,Order,265,5,False
3109,G000308255,Species,231,2,True
3110,G000308255,Phylum,221,5,False
3111,G000308255,Family,216,4,True
3112,G000308255,Class,214,5,False
3113,G000308255,Phylum,158,4,False
3114,G000308255,Class,146,2,False
3115,G000308255,Class,134,3,False
3116,G000308255,Order,131,0,False
3117,G000308255,Class,129,4,False
3118,G000308255,Genus,121,4,True
3119,G000308255,Class,107,1,False
3120,G000308255,Family,104,0,False
3121,G000308255,Family,99,5,True
3122,G000308255,Phylum,95,2,False
3123,G000308255,Phylum,88,3,False
3124,G000308255,Order,74,0,True
3125,G000308255,Species,73,3,True
3126,G000308255,Phylum,65,1,False
3127,G000308255,Genus,52,5,True
3128,G000308255,Species,49,4,True
3129,G000308255,Order,33,1,True
3130,G000308255,Species,21,5,True
3131,G000308255,Class,19,0,False
3132,G000308255,Class,17,1,True
3133,G000308255,Order,13,2,True
3134,G000308255,Order,10,3,True
3135,G000308255,Phylum,6,0,False
3136,G000308255,Class,4,2,True
3137,G000308255,Class,2,0,True
3138,G000308255,Order,1,4,True
3139,G000308255,Class,1,3,True
3140,G003284275,Species,109916,5,False
3141,G003284275,Species,68079,4,False
3142,G003284275,Species,60211,3,False
3143,G003284275,Species,54362,2,False
3144,G003284275,Species,41130,1,False
3145,G003284275,Species,25910,0,False
3146,G003284275,Genus,4341,5,False
3147,G003284275,Genus,2783,4,False
3148,G003284275,Kingdom,2673,5,True
3149,G003284275,Genus,2480,3,False
3150,G003284275,Genus,1938,2,False
3151,G003284275,Genus,1629,1,False
3152,G003284275,Genus,1614,0,False
3153,G003284275,Kingdom,1539,4,True
3154,G003284275,Kingdom,1236,3,True
3155,G003284275,Kingdom,1208,2,True
3156,G003284275,Kingdom,1200,1,True
3157,G003284275,Kingdom,932,0,True
3158,G003284275,Phylum,781,5,False
3159,G003284275,Family,713,5,False
3160,G003284275,Family,614,3,False
3161,G003284275,Family,591,2,False
3162,G003284275,Family,584,4,False
3163,G003284275,Class,572,5,False
3164,G003284275,Order,540,5,False
3165,G003284275,Class,519,4,False
3166,G003284275,Class,475,3,False
3167,G003284275,Family,437,1,False
3168,G003284275,Class,409,2,False
3169,G003284275,Class,409,0,True
3170,G003284275,Phylum,399,4,False
3171,G003284275,Order,371,4,False
3172,G003284275,Class,362,1,True
3173,G003284275,Phylum,347,0,True
3174,G003284275,Order,323,3,False
3175,G003284275,Class,315,2,True
3176,G003284275,Order,281,2,False
3177,G003284275,Class,278,1,False
3178,G003284275,Phylum,269,2,False
3179,G003284275,Phylum,265,3,False
3180,G003284275,Phylum,237,1,True
3181,G003284275,Order,234,1,False
3182,G003284275,Phylum,216,2,True
3183,G003284275,Class,198,3,True
3184,G003284275,Class,191,4,True
3185,G003284275,Family,179,0,True
3186,G003284275,Phylum,163,1,False
3187,G003284275,Class,127,5,True
3188,G003284275,Order,84,0,False
3189,G003284275,Phylum,83,3,True
3190,G003284275,Family,74,0,False
3191,G003284275,Phylum,68,4,True
3192,G003284275,Family,60,3,True
3193,G003284275,Class,53,0,False
3194,G003284275,Family,49,2,True
3195,G003284275,Phylum,42,5,True
3196,G003284275,Family,41,1,True
3197,G003284275,Phylum,27,0,False
3198,G003284275,Family,17,4,True
3199,G003284275,Family,10,5,True
3200,G003284275,Kingdom,5,1,False
3201,G003483025,Species,75354,5,False
3202,G003483025,Species,71512,0,False
3203,G003483025,Species,69324,3,False
3204,G003483025,Species,67122,2,False
3205,G003483025,Species,64430,4,False
3206,G003483025,Species,58051,1,False
3207,G003483025,Genus,15353,0,True
3208,G003483025,Genus,5405,3,False
3209,G003483025,Genus,5396,1,True
3210,G003483025,Genus,5126,2,False
3211,G003483025,Order,4999,0,True
3212,G003483025,Genus,4861,4,False
3213,G003483025,Genus,4399,5,False
3214,G003483025,Genus,3573,1,False
3215,G003483025,Order,2543,1,True
3216,G003483025,Genus,2371,2,True
3217,G003483025,Order,1723,2,True
3218,G003483025,Order,1148,3,True
3219,G003483025,Genus,1028,0,False
3220,G003483025,Genus,993,3,True
3221,G003483025,Kingdom,921,5,True
3222,G003483025,Order,914,4,True
3223,G003483025,Phylum,853,0,True
3224,G003483025,Family,839,1,False
3225,G003483025,Family,813,2,False
3226,G003483025,Family,760,3,False
3227,G003483025,Kingdom,751,0,True
3228,G003483025,Order,689,5,True
3229,G003483025,Kingdom,640,1,True
3230,G003483025,Family,550,4,False
3231,G003483025,Kingdom,532,2,True
3232,G003483025,Kingdom,527,4,True
3233,G003483025,Family,501,5,False
3234,G003483025,Genus,480,4,True
3235,G003483025,Kingdom,436,3,True
3236,G003483025,Phylum,432,1,True
3237,G003483025,Family,412,0,False
3238,G003483025,Phylum,301,5,False
3239,G003483025,Phylum,261,2,True
3240,G003483025,Genus,211,5,True
3241,G003483025,Class,186,5,False
3242,G003483025,Order,171,5,False
3243,G003483025,Phylum,164,3,True
3244,G003483025,Phylum,143,4,False
3245,G003483025,Class,115,3,False
3246,G003483025,Class,112,4,False
3247,G003483025,Phylum,104,4,True
3248,G003483025,Order,99,3,False
3249,G003483025,Order,98,4,False
3250,G003483025,Phylum,94,2,False
3251,G003483025,Phylum,92,3,False
3252,G003483025,Phylum,87,5,True
3253,G003483025,Order,80,2,False
3254,G003483025,Phylum,56,1,False
3255,G003483025,Class,54,2,False
3256,G003483025,Class,41,1,True
3257,G003483025,Order,35,1,False
3258,G003483025,Class,32,1,False
3259,G003483025,Class,25,2,True
3260,G003483025,Class,25,0,True
3261,G003483025,Class,17,3,True
3262,G003483025,Class,12,0,False
3263,G003483025,Class,9,4,True
3264,G003483025,Family,9,0,True
3265,G003483025,Family,4,2,True
3266,G003483025,Phylum,4,0,False
3267,G003483025,Family,2,3,True
3268,G003483025,Order,2,0,False
3269,G003483025,Family,1,4,True
3270,G003483025,Family,1,1,True
3271,G001508035,Species,82793,5,False
3272,G001508035,Species,58202,4,False
3273,G001508035,Species,44544,3,False
3274,G001508035,Species,26553,2,False
3275,G001508035,Species,12319,1,False
3276,G001508035,Species,12171,0,False
3277,G001508035,Genus,3096,5,False
3278,G001508035,Genus,2335,4,False
3279,G001508035,Genus,2170,3,False
3280,G001508035,Genus,1395,2,False
3281,G001508035,Kingdom,1241,5,True
3282,G001508035,Kingdom,1215,3,True
3283,G001508035,Kingdom,1105,4,True
3284,G001508035,Kingdom,1041,2,True
3285,G001508035,Kingdom,772,1,True
3286,G001508035,Family,719,4,False
3287,G001508035,Class,700,4,False
3288,G001508035,Order,682,5,False
3289,G001508035,Class,668,5,False
3290,G001508035,Phylum,657,4,False
3291,G001508035,Phylum,654,3,False
3292,G001508035,Genus,651,1,False
3293,G001508035,Family,649,5,False
3294,G001508035,Phylum,634,5,False
3295,G001508035,Class,631,3,False
3296,G001508035,Class,609,2,False
3297,G001508035,Order,591,4,False
3298,G001508035,Family,590,3,False
3299,G001508035,Phylum,533,2,False
3300,G001508035,Family,490,2,False
3301,G001508035,Order,473,3,False
3302,G001508035,Order,383,2,False
3303,G001508035,Phylum,270,1,False
3304,G001508035,Kingdom,261,0,True
3305,G001508035,Family,249,1,False
3306,G001508035,Class,221,1,False
3307,G001508035,Class,212,0,True
3308,G001508035,Genus,185,1,True
3309,G001508035,Order,180,1,False
3310,G001508035,Genus,156,2,True
3311,G001508035,Family,149,1,True
